amount_requested,amount_funded_by_investors,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,fico_range,open_credit_lines,revolving_credit_balance,employment_length
24000.0,23947.48,19.03,60.0,debt_consolidation,3.63,RENT,7500.0,697.0,6.0,8568.0,11.0
12700.0,12700.0,11.14,36.0,debt_consolidation,10.53,OWN,3333.33,707.0,6.0,8948.0,0.5
8000.0,8000.0,11.14,36.0,credit_card,5.98,MORTGAGE,4333.33,712.0,5.0,11822.0,11.0
5000.0,5000.0,17.14,60.0,car,4.17,MORTGAGE,3000.0,682.0,4.0,760.0,11.0
6600.0,6600.0,6.03,36.0,home_improvement,16.69,MORTGAGE,6250.0,752.0,14.0,17258.0,11.0
21850.0,21850.0,15.8,36.0,credit_card,26.29,RENT,10000.0,692.0,20.0,39114.0,4.0
1200.0,1200.0,15.8,36.0,debt_consolidation,9.99,RENT,3833.33,667.0,10.0,6520.0,11.0
24000.0,24000.0,7.9,36.0,debt_consolidation,13.55,MORTGAGE,7233.33,707.0,6.0,26039.0,0.5
7750.0,7750.0,13.11,36.0,credit_card,27.28,MORTGAGE,4208.33,662.0,14.0,11840.0,2.0
30000.0,30000.0,7.51,36.0,major_purchase,1.08,OWN,10416.67,787.0,6.0,740.0,5.0
14075.0,14075.0,16.29,36.0,debt_consolidation,11.02,MORTGAGE,10416.67,702.0,10.0,7653.0,11.0
2500.0,2500.0,10.59,60.0,other,2.15,OWN,3958.0,747.0,4.0,3417.0,2.0
11600.0,11600.0,6.99,36.0,debt_consolidation,8.62,RENT,5833.33,737.0,8.0,2671.0,0.5
21600.0,20550.0,10.59,36.0,major_purchase,9.4,MORTGAGE,9000.0,722.0,16.0,39114.0,11.0
18000.0,18000.0,21.48,60.0,debt_consolidation,15.82,RENT,6500.0,667.0,10.0,4256.0,11.0
8000.0,8000.0,10.38,36.0,debt_consolidation,1.82,RENT,2800.0,722.0,5.0,2186.0,3.0
4000.0,4000.0,12.12,36.0,small_business,18.44,RENT,2250.0,682.0,7.0,1955.0,0.5
12000.0,11975.0,6.62,36.0,major_purchase,1.43,RENT,9666.67,752.0,5.0,4693.0,1.0
15000.0,15000.0,13.49,36.0,car,9.73,RENT,3000.0,707.0,9.0,7005.0,4.0
8600.0,8600.0,13.99,36.0,credit_card,9.09,RENT,4500.0,682.0,6.0,11183.0,5.0
16000.0,13150.0,8.49,36.0,credit_card,10.3,RENT,5416.67,737.0,15.0,15119.0,6.0
12000.0,12000.0,12.12,36.0,credit_card,20.32,MORTGAGE,5166.67,712.0,9.0,10054.0,4.0
2500.0,2500.0,17.27,36.0,other,11.34,MORTGAGE,5833.33,667.0,8.0,14122.0,8.0
20000.0,19900.0,10.62,36.0,debt_consolidation,12.58,MORTGAGE,2416.67,762.0,5.0,6011.0,1.0
13000.0,12850.0,10.38,36.0,debt_consolidation,11.72,MORTGAGE,10533.33,727.0,13.0,37252.0,0.5
5000.0,5000.0,10.16,36.0,debt_consolidation,24.5,MORTGAGE,6250.0,702.0,9.0,33705.0,6.0
20000.0,19950.0,11.14,36.0,debt_consolidation,17.37,MORTGAGE,6650.0,717.0,9.0,19955.0,11.0
2000.0,2000.0,14.65,36.0,debt_consolidation,16.66,OWN,2083.33,687.0,5.0,2566.0,5.0
20000.0,20000.0,12.69,36.0,debt_consolidation,15.55,RENT,6166.67,712.0,6.0,22739.0,0.5
20000.0,19925.0,12.12,36.0,credit_card,10.32,RENT,3750.0,722.0,6.0,15762.0,2.0
33712.5,32125.0,16.49,60.0,debt_consolidation,7.45,MORTGAGE,10416.67,722.0,7.0,31414.0,8.0
12000.0,12000.0,17.77,36.0,credit_card,9.86,RENT,3083.33,667.0,10.0,4390.0,4.0
18000.0,18000.0,15.31,60.0,other,22.93,RENT,5734.08,712.0,13.0,2819.0,4.0
8000.0,8000.0,13.72,36.0,wedding,9.67,RENT,7758.33,667.0,6.0,12110.0,2.0
33712.5,32125.0,21.97,60.0,debt_consolidation,21.31,MORTGAGE,7833.33,687.0,14.0,27610.0,5.0
2100.0,2100.0,12.12,36.0,credit_card,25.77,RENT,2555.16,682.0,8.0,21190.0,11.0
12375.0,12375.0,13.67,36.0,debt_consolidation,22.42,MORTGAGE,2083.33,682.0,8.0,12226.0,3.0
8000.0,8000.0,17.27,36.0,credit_card,7.32,RENT,5833.33,672.0,8.0,5350.0,4.0
10000.0,4082.56,13.3,36.0,small_business,6.31,OWN,10000.0,662.0,11.0,28653.0,11.0
13000.0,13000.0,10.74,36.0,credit_card,15.46,RENT,2166.67,722.0,4.0,11101.0,3.0
7500.0,6392.86,10.83,36.0,credit_card,20.91,MORTGAGE,7500.0,747.0,12.0,39114.0,2.0
12000.0,12000.0,14.09,36.0,debt_consolidation,10.21,MORTGAGE,12041.675,697.0,17.0,23800.0,4.0
14750.0,14750.0,16.77,60.0,debt_consolidation,17.32,MORTGAGE,2500.0,687.0,8.0,11003.0,8.0
20000.0,20000.0,13.99,36.0,debt_consolidation,9.57,RENT,3750.0,702.0,13.0,9775.0,11.0
11000.0,11000.0,13.67,36.0,debt_consolidation,13.44,MORTGAGE,4666.67,677.0,8.0,10482.0,6.0
13000.0,13000.0,14.27,60.0,debt_consolidation,18.08,RENT,3302.0,722.0,5.0,15076.0,4.0
15000.0,15000.0,13.11,36.0,credit_card,19.36,OWN,5000.0,697.0,10.0,16618.0,11.0
8000.0,8000.0,7.9,36.0,credit_card,23.69,MORTGAGE,7083.33,727.0,17.0,15497.0,1.0
33712.5,32125.0,13.11,60.0,other,12.02,MORTGAGE,12041.675,742.0,13.0,39114.0,5.0
7500.0,7500.0,19.99,36.0,debt_consolidation,19.06,RENT,3348.0,662.0,8.0,5322.0,11.0
20000.0,20000.0,7.9,36.0,debt_consolidation,20.95,RENT,4333.33,752.0,9.0,13169.0,11.0
20800.0,20775.0,11.48,36.0,home_improvement,21.77,OWN,11666.67,792.0,6.0,682.0,11.0
12000.0,3725.0,14.11,36.0,credit_card,7.23,MORTGAGE,3750.0,672.0,6.0,13018.0,1.0
16475.0,16475.0,14.33,60.0,debt_consolidation,15.96,MORTGAGE,3333.33,727.0,7.0,5568.0,8.0
6000.0,6000.0,13.11,36.0,credit_card,21.34,MORTGAGE,5416.67,687.0,19.0,15107.0,11.0
16000.0,16000.0,16.29,60.0,debt_consolidation,5.76,MORTGAGE,5083.33,712.0,7.0,8729.0,11.0
10000.0,10000.0,18.64,60.0,debt_consolidation,12.19,RENT,6800.0,702.0,22.0,8311.0,4.0
13000.0,13000.0,14.33,36.0,debt_consolidation,11.08,MORTGAGE,3358.33,692.0,7.0,6327.0,11.0
14300.0,14300.0,14.09,36.0,debt_consolidation,21.74,MORTGAGE,7750.0,697.0,11.0,25213.0,4.0
10000.0,10000.0,8.9,36.0,other,20.1,RENT,2870.42,717.0,11.0,18802.0,3.0
12000.0,11998.2,10.37,36.0,debt_consolidation,16.98,RENT,3916.67,707.0,10.0,7489.0,3.0
6000.0,6000.0,14.09,36.0,credit_card,9.93,RENT,4250.0,682.0,6.0,5815.0,3.0
20000.0,15000.0,17.51,60.0,credit_card,15.97,MORTGAGE,5373.33,697.0,18.0,25058.0,3.0
21000.0,21000.0,11.14,60.0,debt_consolidation,16.18,MORTGAGE,7083.33,707.0,8.0,22298.0,9.0
2200.0,2200.0,13.49,36.0,debt_consolidation,3.27,OWN,6666.67,702.0,2.0,10142.0,5.0
25000.0,25000.0,22.47,60.0,credit_card,23.62,MORTGAGE,5000.0,667.0,16.0,25348.0,3.0
7900.0,7900.0,13.67,36.0,debt_consolidation,8.4,RENT,3000.0,677.0,5.0,8990.0,2.0
10000.0,10000.0,5.42,36.0,credit_card,10.41,MORTGAGE,7500.0,782.0,11.0,11532.0,9.0
33000.0,32125.0,7.62,36.0,debt_consolidation,0.26,MORTGAGE,12041.675,794.5,7.0,39114.0,11.0
10000.0,10000.0,15.62,36.0,debt_consolidation,12.19,RENT,7500.0,672.0,12.0,17133.0,11.0
15000.0,15000.0,11.71,36.0,debt_consolidation,11.7,RENT,6250.0,702.0,6.0,6622.0,6.0
20000.0,20000.0,18.3,60.0,debt_consolidation,15.91,MORTGAGE,5833.0,692.0,5.0,16140.0,11.0
5425.0,5425.0,8.49,36.0,debt_consolidation,21.16,MORTGAGE,6333.33,732.0,21.0,25996.0,11.0
8000.0,8000.0,13.11,36.0,debt_consolidation,26.11,MORTGAGE,4166.67,677.0,15.0,11500.0,0.5
10000.0,9975.0,9.99,36.0,debt_consolidation,14.3,MORTGAGE,3833.33,697.0,10.0,9346.0,5.0
3000.0,3000.0,14.27,36.0,debt_consolidation,10.77,OWN,3833.0,672.0,11.0,5515.0,0.5
32000.0,32000.0,17.27,36.0,other,9.96,MORTGAGE,12041.675,707.0,8.0,39114.0,5.0
5000.0,5000.0,6.17,60.0,major_purchase,11.52,RENT,1667.0,772.0,6.0,1108.0,3.0
33712.5,32125.0,21.28,60.0,debt_consolidation,18.21,RENT,7916.67,682.0,8.0,19789.0,11.0
8325.0,8325.0,17.77,36.0,debt_consolidation,20.75,RENT,2000.0,667.0,7.0,7676.0,0.5
9000.0,9000.0,17.77,36.0,debt_consolidation,13.72,RENT,4583.33,672.0,14.0,21175.0,5.0
20000.0,20000.0,11.71,60.0,debt_consolidation,10.98,MORTGAGE,5416.67,747.0,10.0,20836.0,11.0
9750.0,9750.0,15.31,36.0,debt_consolidation,14.13,OWN,2518.67,667.0,7.0,13209.0,11.0
10000.0,9869.17,14.96,36.0,debt_consolidation,17.79,RENT,3750.0,672.0,16.0,7201.0,4.0
12000.0,11925.0,10.62,36.0,other,19.02,RENT,5000.0,722.0,9.0,11779.0,1.0
10000.0,10000.0,11.71,36.0,debt_consolidation,8.4,RENT,4500.0,712.0,8.0,8404.0,3.0
15000.0,15000.0,13.11,36.0,credit_card,29.63,RENT,4083.33,692.0,20.0,23565.0,11.0
33712.5,32125.0,8.9,36.0,debt_consolidation,14.62,RENT,10416.67,737.0,9.0,21321.0,11.0
14000.0,13825.0,10.25,36.0,debt_consolidation,9.26,MORTGAGE,8333.33,732.0,8.0,39114.0,11.0
5000.0,5000.0,15.8,36.0,debt_consolidation,34.2,RENT,3750.0,667.0,18.0,5414.0,3.0
20675.0,20675.0,17.27,60.0,debt_consolidation,13.3,RENT,3916.67,712.0,5.0,2449.0,1.0
17000.0,16975.0,13.98,36.0,debt_consolidation,17.65,MORTGAGE,9166.67,702.0,14.0,16230.0,3.0
3000.0,1300.0,13.75,36.0,debt_consolidation,19.3,RENT,1000.0,667.0,12.0,2545.0,0.5
15000.0,15000.0,13.06,36.0,house,22.69,MORTGAGE,3750.0,687.0,12.0,21016.0,11.0
15000.0,15000.0,12.12,36.0,vacation,3.41,RENT,3166.67,722.0,5.0,3338.0,3.0
20125.0,20125.0,7.62,36.0,home_improvement,4.29,MORTGAGE,3750.0,794.5,13.0,39114.0,1.0
6000.0,6000.0,7.88,36.0,vacation,9.6,MORTGAGE,5500.0,732.0,6.0,790.0,3.0
14675.0,14625.0,13.11,36.0,debt_consolidation,19.2,MORTGAGE,4416.67,697.0,16.0,17930.0,11.0
5000.0,5000.0,15.31,36.0,debt_consolidation,4.91,RENT,7083.33,667.0,12.0,8225.0,5.0
6000.0,6000.0,6.62,36.0,debt_consolidation,3.88,MORTGAGE,5000.0,762.0,5.0,4242.0,1.0
9000.0,9000.0,15.27,36.0,debt_consolidation,24.06,RENT,4500.0,672.0,10.0,8533.0,11.0
25000.0,15925.0,10.36,60.0,debt_consolidation,11.22,RENT,7916.67,757.0,6.0,36534.0,2.0
24000.0,7100.0,11.12,60.0,home_improvement,11.99,OWN,5686.67,777.0,6.0,1726.0,2.0
6000.0,6000.0,13.99,36.0,home_improvement,12.98,MORTGAGE,10000.0,667.0,9.0,8230.0,5.0
9200.0,9200.0,7.49,36.0,credit_card,21.52,RENT,2416.67,732.0,10.0,21323.0,11.0
4000.0,4000.0,18.64,60.0,debt_consolidation,19.15,RENT,4000.0,677.0,9.0,16543.0,6.0
12000.0,12000.0,13.11,36.0,credit_card,8.05,MORTGAGE,3416.67,687.0,6.0,7708.0,4.0
10000.0,10000.0,19.91,36.0,debt_consolidation,23.35,MORTGAGE,6000.0,682.0,22.0,19424.0,5.0
18750.0,18750.0,18.25,60.0,debt_consolidation,12.54,MORTGAGE,4833.33,677.0,13.0,11232.0,11.0
33712.5,32125.0,7.9,36.0,home_improvement,20.7,MORTGAGE,12041.675,792.0,10.0,28864.0,11.0
33712.5,32125.0,17.27,60.0,debt_consolidation,27.13,OWN,10000.0,707.0,11.0,39114.0,1.0
15000.0,14975.0,15.21,36.0,debt_consolidation,19.1,RENT,5132.0,682.0,4.0,34044.0,3.0
18000.0,17975.0,10.99,60.0,debt_consolidation,15.35,RENT,5666.67,752.0,12.0,1372.0,2.0
21850.0,21800.0,13.99,60.0,debt_consolidation,17.95,RENT,3750.0,732.0,5.0,7102.0,3.0
18000.0,17950.0,13.49,60.0,debt_consolidation,28.35,MORTGAGE,12041.675,742.0,22.0,39114.0,0.5
18500.0,18500.0,12.99,36.0,debt_consolidation,7.96,RENT,5000.0,687.0,6.0,13490.0,11.0
10000.0,10000.0,11.71,36.0,debt_consolidation,5.98,MORTGAGE,3746.58,697.0,5.0,9005.0,2.0
2400.0,2400.0,10.74,36.0,credit_card,11.2,RENT,2000.0,707.0,4.0,3055.0,11.0
2000.0,2000.0,6.17,36.0,major_purchase,2.63,RENT,1600.0,747.0,9.0,736.0,3.0
12000.0,11950.0,8.9,60.0,car,9.75,MORTGAGE,9866.0,794.5,9.0,2787.0,4.0
17000.0,17000.0,13.11,36.0,debt_consolidation,16.92,RENT,5083.33,692.0,10.0,8890.0,7.0
13600.0,13600.0,8.9,36.0,debt_consolidation,10.94,RENT,10000.0,722.0,15.0,18028.0,11.0
5000.0,5000.0,7.62,36.0,debt_consolidation,17.1,RENT,1750.0,727.0,7.0,8162.0,4.0
8000.0,8000.0,7.9,36.0,debt_consolidation,22.83,MORTGAGE,3750.0,727.0,8.0,2719.0,6.0
24250.0,24225.0,18.62,60.0,debt_consolidation,22.74,RENT,5000.0,687.0,13.0,14392.0,2.0
12825.0,12825.0,17.77,36.0,debt_consolidation,24.41,MORTGAGE,3416.67,672.0,15.0,8539.0,11.0
30000.0,30000.0,24.26,60.0,debt_consolidation,11.24,RENT,11250.0,672.0,12.0,39114.0,6.0
10400.0,10350.0,13.11,36.0,debt_consolidation,7.59,OWN,6166.67,697.0,10.0,14193.0,7.0
12300.0,12300.0,13.11,36.0,debt_consolidation,8.01,OWN,3083.33,687.0,6.0,6162.0,9.0
10000.0,10000.0,12.12,36.0,credit_card,16.93,MORTGAGE,3816.67,712.0,8.0,10830.0,7.0
3000.0,3000.0,19.99,60.0,other,19.63,MORTGAGE,4416.67,712.0,4.0,0.0,5.0
15000.0,15000.0,12.99,60.0,debt_consolidation,17.45,RENT,5666.67,717.0,13.0,10855.0,3.0
33712.5,32125.0,23.76,60.0,debt_consolidation,24.22,RENT,7331.25,667.0,16.0,28687.0,4.0
10000.0,10000.0,10.74,36.0,small_business,22.74,MORTGAGE,5416.67,712.0,4.0,20143.0,11.0
6500.0,6450.0,10.38,60.0,home_improvement,6.86,MORTGAGE,2738.67,757.0,10.0,2345.0,8.0
15000.0,14450.0,11.86,60.0,debt_consolidation,16.38,MORTGAGE,6166.67,732.0,6.0,39114.0,11.0
20000.0,12150.0,6.54,60.0,debt_consolidation,12.36,OWN,5000.0,794.5,9.0,7960.0,11.0
2000.0,2000.0,13.11,36.0,debt_consolidation,19.13,RENT,2916.67,672.0,7.0,4376.0,11.0
5000.0,5000.0,7.9,36.0,wedding,16.44,MORTGAGE,2298.75,722.0,10.0,12346.0,11.0
5000.0,5000.0,15.31,36.0,home_improvement,20.54,MORTGAGE,4166.67,677.0,18.0,12929.0,11.0
22500.0,22500.0,7.9,36.0,other,19.93,OWN,5208.33,757.0,5.0,22876.0,11.0
18000.0,17975.0,18.75,60.0,debt_consolidation,23.34,MORTGAGE,5416.67,697.0,10.0,14744.0,2.0
21000.0,21000.0,19.05,60.0,debt_consolidation,16.24,RENT,8416.67,687.0,8.0,8764.0,5.0
5300.0,5300.0,7.9,36.0,medical,12.82,RENT,5500.0,727.0,8.0,9996.0,1.0
6000.0,5950.0,10.38,36.0,debt_consolidation,6.61,RENT,2300.0,722.0,5.0,4006.0,2.0
3000.0,3000.0,14.09,36.0,debt_consolidation,12.36,RENT,4789.33,682.0,9.0,1353.0,11.0
9000.0,9000.0,9.76,36.0,credit_card,18.67,MORTGAGE,5833.33,707.0,12.0,12035.0,11.0
3000.0,3000.0,18.25,36.0,debt_consolidation,23.18,MORTGAGE,4820.0,662.0,22.0,7949.0,7.0
26500.0,26500.0,9.76,60.0,small_business,17.19,MORTGAGE,5416.67,787.0,13.0,9966.0,11.0
7500.0,7500.0,16.4,36.0,debt_consolidation,13.34,RENT,4166.67,662.0,8.0,7430.0,0.5
4000.0,4000.0,10.16,36.0,major_purchase,4.58,RENT,3168.0,717.0,5.0,6916.0,0.5
10000.0,9975.0,17.99,60.0,car,8.93,RENT,4300.0,687.0,4.0,37.0,11.0
2200.0,2200.0,15.23,36.0,debt_consolidation,16.2,RENT,2500.0,677.0,7.0,2476.0,2.0
7000.0,6975.0,13.16,36.0,car,22.32,MORTGAGE,3041.67,702.0,13.0,15394.0,0.5
10000.0,10000.0,15.8,36.0,debt_consolidation,13.32,RENT,5000.0,672.0,16.0,11286.0,0.5
24575.0,24575.0,16.29,36.0,debt_consolidation,19.6,MORTGAGE,5250.0,697.0,8.0,20858.0,11.0
17000.0,17000.0,11.49,36.0,debt_consolidation,13.69,RENT,5083.33,697.0,9.0,13883.0,4.0
7200.0,7200.0,7.9,36.0,debt_consolidation,7.98,RENT,5666.67,722.0,5.0,8783.0,3.0
7200.0,7200.0,12.12,36.0,credit_card,29.38,RENT,4166.67,682.0,12.0,5165.0,11.0
20000.0,16275.0,6.17,36.0,debt_consolidation,12.27,MORTGAGE,8083.33,772.0,13.0,29813.0,11.0
12000.0,12000.0,6.62,36.0,credit_card,21.66,RENT,5250.0,742.0,11.0,20639.0,0.5
9600.0,9600.0,14.46,60.0,debt_consolidation,10.27,RENT,5500.0,682.0,8.0,8359.0,3.0
14675.0,14675.0,14.33,36.0,credit_card,26.92,RENT,3150.0,687.0,9.0,7246.0,8.0
16800.0,16800.0,14.33,60.0,debt_consolidation,21.75,MORTGAGE,6666.67,677.0,14.0,23740.0,1.0
30000.0,22425.0,10.59,36.0,home_improvement,8.15,MORTGAGE,12041.675,767.0,13.0,1945.0,4.0
5000.0,5000.0,15.21,60.0,house,10.38,RENT,6833.33,682.0,11.0,5045.0,8.0
4500.0,4500.0,8.49,36.0,credit_card,2.54,RENT,2166.67,794.5,2.0,527.0,3.0
4500.0,4500.0,6.54,36.0,medical,15.82,MORTGAGE,3250.0,727.0,16.0,6049.0,11.0
20000.0,19975.0,23.91,60.0,debt_consolidation,9.47,MORTGAGE,11250.0,672.0,5.0,11168.0,0.5
3250.0,3250.0,12.73,36.0,debt_consolidation,21.44,MORTGAGE,5000.0,677.0,12.0,20564.0,3.0
16000.0,16000.0,6.03,36.0,credit_card,6.07,RENT,12041.675,792.0,8.0,26635.0,11.0
3800.0,3800.0,21.98,36.0,small_business,8.31,RENT,4333.33,682.0,6.0,4843.0,7.0
33600.0,32058.53,20.3,60.0,debt_consolidation,13.56,MORTGAGE,12041.675,697.0,12.0,17285.0,2.0
18000.0,18000.0,20.49,60.0,debt_consolidation,29.25,RENT,3750.0,677.0,18.0,8165.0,6.0
9000.0,8996.01,15.05,36.0,debt_consolidation,23.75,RENT,5166.67,677.0,7.0,15149.0,1.0
3000.0,2950.0,5.79,36.0,small_business,8.49,RENT,5416.67,747.0,13.0,10380.0,1.0
25000.0,25000.0,13.11,36.0,debt_consolidation,18.36,MORTGAGE,12041.675,707.0,21.0,39114.0,11.0
9250.0,9250.0,12.12,36.0,debt_consolidation,29.46,MORTGAGE,3333.33,687.0,10.0,5440.0,11.0
12250.0,12250.0,18.75,36.0,debt_consolidation,17.21,OWN,2916.67,667.0,7.0,10523.0,7.0
15000.0,15000.0,10.65,36.0,small_business,16.15,MORTGAGE,7083.33,722.0,14.0,338.0,9.0
10750.0,10750.0,8.9,36.0,debt_consolidation,6.04,OWN,2750.0,767.0,5.0,4693.0,5.0
6250.0,6250.0,13.11,36.0,debt_consolidation,28.61,RENT,1779.17,722.0,19.0,7455.0,3.0
3000.0,3000.0,12.69,36.0,debt_consolidation,3.12,RENT,2083.33,717.0,3.0,844.0,3.0
10000.0,9975.0,11.14,36.0,debt_consolidation,12.92,RENT,2500.0,727.0,8.0,14257.0,3.0
12200.0,12200.0,21.48,60.0,credit_card,9.12,RENT,6666.67,697.0,9.0,17282.0,11.0
9600.0,9600.0,14.33,36.0,debt_consolidation,20.69,MORTGAGE,2750.0,672.0,16.0,11518.0,11.0
5600.0,4350.0,12.92,36.0,debt_consolidation,8.2,RENT,2500.0,662.0,6.0,18718.0,4.0
13475.0,13475.0,12.12,36.0,credit_card,19.46,MORTGAGE,2250.0,717.0,3.0,11674.0,0.5
25000.0,25000.0,15.31,36.0,debt_consolidation,13.0,RENT,5416.67,687.0,10.0,22824.0,6.0
4350.0,4350.0,5.99,36.0,house,3.12,OWN,2600.0,782.0,5.0,866.0,0.5
7000.0,7000.0,18.49,36.0,wedding,15.92,RENT,5000.0,662.0,11.0,13665.0,5.0
19000.0,19000.0,7.9,36.0,debt_consolidation,9.76,MORTGAGE,5166.67,772.0,18.0,39114.0,11.0
25475.0,25375.0,19.03,60.0,debt_consolidation,21.98,RENT,5000.67,682.0,17.0,24081.0,0.5
1400.0,1400.0,12.69,36.0,other,5.93,OWN,4583.33,702.0,3.0,1029.0,1.0
4000.0,4000.0,11.71,60.0,car,13.17,RENT,3500.0,707.0,6.0,5915.0,3.0
15000.0,15000.0,12.12,36.0,debt_consolidation,14.22,MORTGAGE,5416.67,702.0,10.0,9237.0,0.5
9600.0,9600.0,11.14,36.0,debt_consolidation,23.62,MORTGAGE,4389.92,717.0,10.0,2195.0,8.0
10000.0,10000.0,14.09,36.0,debt_consolidation,17.79,RENT,3333.33,677.0,9.0,10525.0,11.0
6000.0,6000.0,13.23,36.0,debt_consolidation,22.47,MORTGAGE,9367.0,687.0,13.0,33815.0,1.0
6000.0,5975.0,11.12,36.0,small_business,20.59,OWN,5750.0,707.0,18.0,21440.0,11.0
15000.0,13885.68,17.93,60.0,debt_consolidation,8.06,RENT,12041.675,672.0,14.0,8296.0,7.0
4000.0,4000.0,11.14,36.0,other,33.8,MORTGAGE,3333.33,702.0,12.0,12922.0,4.0
32000.0,32000.0,16.29,60.0,debt_consolidation,15.14,RENT,7055.0,727.0,8.0,16174.0,6.0
24250.0,24144.61,11.83,36.0,major_purchase,4.79,RENT,12000.0,757.0,10.0,2097.0,0.5
9000.0,8882.52,11.49,60.0,vacation,13.87,MORTGAGE,10000.0,752.0,10.0,4546.0,3.0
4200.0,4200.0,11.36,36.0,debt_consolidation,7.49,MORTGAGE,2750.0,687.0,12.0,4898.0,5.0
9000.0,8975.0,14.65,36.0,credit_card,14.36,RENT,2500.0,667.0,10.0,11540.0,0.5
10625.0,10625.0,7.9,36.0,debt_consolidation,22.35,MORTGAGE,3333.33,727.0,15.0,15946.0,11.0
10000.0,10000.0,9.76,36.0,debt_consolidation,14.08,MORTGAGE,5416.67,712.0,8.0,10560.0,3.0
7050.0,7050.0,13.49,36.0,debt_consolidation,14.05,MORTGAGE,5624.0,682.0,6.0,2530.0,4.0
7350.0,7325.0,11.12,36.0,debt_consolidation,20.15,MORTGAGE,4000.0,712.0,17.0,33178.0,4.0
8450.0,8450.0,7.9,36.0,debt_consolidation,10.93,RENT,3000.0,732.0,6.0,7603.0,3.0
12000.0,11975.0,14.83,60.0,credit_card,22.31,RENT,4186.0,687.0,9.0,9398.0,3.0
14575.0,14575.0,19.05,36.0,debt_consolidation,24.23,RENT,3833.33,662.0,13.0,13753.0,11.0
2500.0,2500.0,13.22,36.0,debt_consolidation,15.6,MORTGAGE,3166.67,692.0,10.0,3777.0,0.5
12000.0,12000.0,6.03,36.0,medical,22.57,MORTGAGE,7500.0,762.0,8.0,5116.0,11.0
13600.0,13575.0,6.62,36.0,debt_consolidation,17.31,MORTGAGE,11250.0,752.0,11.0,39114.0,4.0
10500.0,10500.0,12.12,36.0,debt_consolidation,11.18,RENT,6666.67,712.0,16.0,7738.0,7.0
5175.0,5175.0,17.77,36.0,credit_card,22.93,RENT,1500.0,662.0,9.0,8577.0,5.0
28200.0,28150.0,10.16,60.0,home_improvement,10.35,MORTGAGE,5900.0,782.0,13.0,20670.0,11.0
2500.0,2500.0,8.9,36.0,other,22.49,RENT,2583.33,717.0,7.0,5883.0,2.0
14400.0,14400.0,11.99,36.0,debt_consolidation,13.48,MORTGAGE,10408.0,712.0,9.0,34354.0,5.0
5000.0,4900.0,5.79,36.0,other,9.18,RENT,5520.0,752.0,10.0,7351.0,7.0
13750.0,13750.0,14.09,36.0,credit_card,24.77,RENT,3000.0,692.0,12.0,16734.0,1.0
9000.0,8875.0,7.88,36.0,debt_consolidation,14.51,MORTGAGE,5708.33,727.0,9.0,12217.0,7.0
20000.0,13975.0,11.89,36.0,home_improvement,2.89,MORTGAGE,5050.0,742.0,6.0,6863.0,11.0
5000.0,5000.0,8.9,36.0,credit_card,21.47,RENT,3000.0,717.0,4.0,12841.0,3.0
20000.0,19975.0,13.99,60.0,debt_consolidation,31.2,RENT,4166.67,722.0,9.0,8810.0,6.0
16000.0,16000.0,17.99,36.0,debt_consolidation,5.64,RENT,7415.83,667.0,10.0,21686.0,11.0
10050.0,9900.0,6.03,36.0,small_business,20.72,RENT,2500.0,752.0,11.0,13669.0,9.0
5000.0,5000.0,6.03,36.0,major_purchase,2.92,RENT,3033.0,772.0,7.0,3663.0,8.0
10000.0,10000.0,13.11,36.0,credit_card,5.3,RENT,6250.0,697.0,5.0,9620.0,2.0
9600.0,9600.0,7.62,36.0,debt_consolidation,3.45,RENT,11250.0,727.0,13.0,4606.0,0.5
5500.0,5500.0,15.8,36.0,vacation,20.18,RENT,5416.67,672.0,13.0,13079.0,9.0
24000.0,24000.0,16.29,36.0,debt_consolidation,29.05,MORTGAGE,5577.26,692.0,10.0,13393.0,2.0
12000.0,11650.0,13.23,60.0,car,20.76,MORTGAGE,5683.0,732.0,15.0,21583.0,3.0
16950.0,16950.0,17.27,60.0,debt_consolidation,26.62,MORTGAGE,3583.33,712.0,7.0,12588.0,11.0
12000.0,12000.0,17.99,36.0,other,19.89,RENT,5129.0,662.0,8.0,8923.0,5.0
4800.0,4800.0,10.75,36.0,other,22.63,RENT,1750.0,712.0,6.0,11234.0,5.0
15000.0,15000.0,13.11,36.0,debt_consolidation,12.78,RENT,9000.0,692.0,19.0,11016.0,0.5
12000.0,12000.0,7.51,36.0,debt_consolidation,13.3,RENT,7166.67,737.0,16.0,13715.0,4.0
15000.0,15000.0,14.65,36.0,credit_card,5.52,MORTGAGE,5416.67,702.0,9.0,13775.0,11.0
20000.0,19925.0,18.64,60.0,small_business,15.41,MORTGAGE,6250.0,682.0,5.0,3105.0,11.0
8500.0,8500.0,15.31,36.0,debt_consolidation,7.56,RENT,3333.33,672.0,5.0,8844.0,0.5
2800.0,2800.0,14.17,36.0,debt_consolidation,0.0,MORTGAGE,3458.0,682.0,3.0,0.0,11.0
9600.0,9600.0,14.65,36.0,credit_card,2.21,RENT,5833.33,677.0,7.0,5879.0,7.0
12000.0,12000.0,18.75,36.0,debt_consolidation,27.32,MORTGAGE,12041.675,667.0,18.0,39114.0,5.0
4800.0,4800.0,14.65,60.0,other,22.38,RENT,3333.0,697.0,7.0,4147.0,3.0
